iter	Passed	Remaining
4775	47661	52132
4776	47670	52121
4777	47693	52124
4778	47707	52120
4779	47717	52110
4780	47727	52100
4781	47736	52089
4782	47747	52079
4783	47756	52068
4784	47765	52058
4785	47775	52048
4786	47784	52036
4787	47793	52026
4788	47803	52015
4789	47815	52007
4790	47824	51996
4791	47832	51984
4792	47841	51973
4793	47850	51963
4794	47860	51952
4795	47869	51941
4796	47879	51931
4797	47888	51920
4798	47896	51909
4799	47906	51898
4800	47918	51890
4801	47933	51886
4802	47942	51875
4803	47951	51863
4804	47959	51852
4805	47969	51842
4806	47979	51831
4807	47990	51823
4808	47998	51811
4809	48008	51800
4810	48016	51788
4811	48025	51777
4812	48033	51765
4813	48041	51754
4814	48050	51743
4815	48062	51734
4816	48079	51732
4817	48090	51723
4818	48099	51712
4819	48109	51702
4820	48120	51694
4821	48130	51684
4822	48140	51673
4823	48150	51663
4824	48159	51653
4825	48169	51643
4826	48180	51633
4827	48189	51623
4828	48198	51612
4829	48210	51604
4830	48222	51596
4831	48232	51586
4832	48246	51581
4833	48255	51569
4834	48265	51559
4835	48275	51550
4836	48285	51539
4837	48294	51528
4838	48303	51517
4839	48311	51505
4840	48320	51494
4841	48329	51483
4842	48342	51476
4843	48351	51466
4844	48362	51456
4845	48371	51445
4846	48381	51436
4847	48390	51424
4848	48399	51414
4849	48409	51403
4850	48418	51393
4851	48427	51382
4852	48440	51374
4853	48450	51364
4854	48460	51355
4855	48477	51352
4856	48487	51342
4857	48495	51330
4858	48504	51319
4859	48514	51309
4860	48523	51298
4861	48532	51287
4862	48543	51278
4863	48557	51273
4864	48568	51263
4865	48578	51254
4866	48587	51243
4867	48597	51232
4868	48606	51221
4869	48615	51210
4870	48624	51199
4871	48632	51188
4872	48645	51180
4873	48656	51172
4874	48674	51170
4875	48685	51161
4876	48696	51152
4877	48705	51141
4878	48714	51130
4879	48723	51120
4880	48734	51110
4881	48743	51100
4882	48752	51088
4883	48760	51076
4884	48770	51066
4885	48779	51056
4886	48789	51045
4887	48798	51034
4888	48806	51022
4889	48817	51013
4890	48825	51001
4891	48834	50991
4892	48842	50978
4893	48854	50970
4894	48864	50960
4895	48874	50950
4896	48882	50938
4897	48892	50928
4898	48901	50917
4899	48909	50906
4900	48917	50894
4901	48926	50883
4902	48936	50873
4903	48945	50861
4904	48953	50850
4905	48965	50841
4906	48983	50840
4907	48993	50829
4908	49003	50820
4909	49012	50809
4910	49023	50800
4911	49032	50789
4912	49041	50778
4913	49051	50768
4914	49067	50764
4915	49076	50753
4916	49085	50742
4917	49095	50732
4918	49105	50722
4919	49116	50714
4920	49125	50703
4921	49135	50692
4922	49145	50682
4923	49160	50677
4924	49170	50667
4925	49180	50658
4926	49190	50648
4927	49200	50638
4928	49210	50628
4929	49219	50617
4930	49228	50606
4931	49240	50598
4932	49249	50587
4933	49259	50577
4934	49267	50565
4935	49276	50553
4936	49288	50546
4937	49299	50537
4938	49310	50528
4939	49320	50518
4940	49329	50507
4941	49338	50496
4942	49348	50486
4943	49369	50487
4944	49377	50476
4945	49386	50464
4946	49394	50452
4947	49402	50440
4948	49410	50428
4949	49419	50417
4950	49428	50406
4951	49438	50396
4952	49447	50386
4953	49469	50388
4954	49478	50377
4955	49487	50366
4956	49496	50355
4957	49505	50344
4958	49516	50335
4959	49526	50325
4960	49535	50314
4961	49545	50304
4962	49554	50292
4963	49562	50281
4964	49571	50270
4965	49580	50259
4966	49591	50250
4967	49600	50239
4968	49608	50227
4969	49618	50217
4970	49627	50206
4971	49636	50195
4972	49646	50185
4973	49664	50183
4974	49673	50173
4975	49683	50162
4976	49692	50151
4977	49702	50141
4978	49711	50131
4979	49720	50120
4980	49728	50107
4981	49738	50097
4982	49748	50088
4983	49758	50078
4984	49768	50068
4985	49783	50063
4986	49791	50051
4987	49800	50039
4988	49809	50029
4989	49820	50019
4990	49829	50009
4991	49838	49998
4992	49847	49986
4993	49855	49975
4994	49864	49963
4995	49872	49952
4996	49880	49940
4997	49890	49930
4998	49899	49919
4999	49909	49909
5000	49922	49902
5001	49933	49893
5002	49943	49883
5003	49953	49873
5004	49963	49863
5005	49973	49854
5006	49982	49843
5007	49993	49834
5008	50003	49823
5009	50013	49814
5010	50024	49804
5011	50033	49793
5012	50046	49787
5013	50060	49780
5014	50071	49772
5015	50084	49764
5016	50092	49752
5017	50102	49743
5018	50113	49733
5019	50124	49724
5020	50133	49713
5021	50142	49703
5022	50153	49694
5023	50163	49684
5024	50172	49673
5025	50180	49661
5026	50189	49650
5027	50198	49639
5028	50208	49629
5029	50216	49617
5030	50225	49606
5031	50234	49596
5032	50243	49584
5033	50252	49573
5034	50261	49562
5035	50272	49553
5036	50295	49556
5037	50306	49547
5038	50315	49536
5039	50324	49525
5040	50334	49515
5041	50344	49505
5042	50352	49494
5043	50363	49484
5044	50374	49475
5045	50388	49469
5046	50397	49459
5047	50408	49450
5048	50418	49440
5049	50427	49429
5050	50459	49440
5051	50469	49430
5052	50477	49418
5053	50486	49408
5054	50496	49397
5055	50505	49386
5056	50514	49376
5057	50526	49367
5058	50550	49371
5059	50561	49361
5060	50572	49353
5061	50584	49344
5062	50595	49336
5063	50606	49327
5064	50615	49315
5065	50624	49305
5066	50639	49300
5067	50650	49291
5068	50667	49288
5069	50678	49279
5070	50689	49269
5071	50704	49265
5072	50713	49254
5073	50723	49243
5074	50733	49233
5075	50745	49226
5076	50754	49215
5077	50764	49205
5078	50774	49194
5079	50783	49183
5080	50792	49173
5081	50802	49162
5082	50810	49151
5083	50819	49139
5084	50827	49128
5085	50846	49127
5086	50856	49116
5087	50865	49105
5088	50873	49094
5089	50883	49083
5090	50891	49072
5091	50900	49061
5092	50911	49052
5093	50921	49041
5094	50930	49031
5095	50939	49020
5096	50948	49008
5097	50957	48998
5098	50966	48987
5099	50976	48977
5100	50987	48968
5101	51000	48961
5102	51011	48952
5103	51024	48945
5104	51035	48936
5105	51045	48926
5106	51056	48916
5107	51065	48905
5108	51077	48897
5109	51085	48886
5110	51095	48875
5111	51103	48864
5112	51112	48853
5113	51122	48843
5114	51131	48832
5115	51141	48821
5116	51149	48810
5117	51157	48798
5118	51166	48788
5119	51176	48777
5120	51185	48766
5121	51199	48760
5122	51207	48748
5123	51217	48738
5124	51227	48728
5125	51237	48718
5126	51246	48707
5127	51254	48696
5128	51265	48686
5129	51275	48676
5130	51286	48668
5131	51295	48656
5132	51304	48645
5133	51313	48635
5134	51323	48624
5135	51332	48614
5136	51342	48604
5137	51356	48597
5138	51366	48588
5139	51379	48580
5140	51390	48571
5141	51399	48560
5142	51414	48555
5143	51426	48547
5144	51439	48540
5145	51448	48529
5146	51457	48518
5147	51466	48507
5148	51476	48497
5149	51485	48485
5150	51494	48475
5151	51503	48464
5152	51512	48453
5153	51521	48443
5154	51531	48432
5155	51542	48423
5156	51551	48412
5157	51560	48401
5158	51569	48391
5159	51578	48380
5160	51588	48369
5161	51599	48360
5162	51608	48349
5163	51619	48341
5164	51632	48333
5165	51641	48322
5166	51652	48313
5167	51662	48303
5168	51671	48293
5169	51684	48285
5170	51692	48273
5171	51701	48262
5172	51712	48253
5173	51722	48243
5174	51733	48234
5175	51741	48222
5176	51752	48214
5177	51762	48203
5178	51771	48193
5179	51782	48183
5180	51792	48173
5181	51801	48162
5182	51810	48152
5183	51820	48141
5184	51830	48131
5185	51839	48120
5186	51848	48109
5187	51857	48099
5188	51866	48088
5189	51876	48078
5190	51885	48067
5191	51896	48058
5192	51904	48046
5193	51914	48036
5194	51925	48027
5195	51932	48014
5196	51941	48003
5197	51951	47993
5198	51962	47984
5199	51974	47976
5200	51984	47966
5201	51994	47956
5202	52003	47945
5203	52019	47940
5204	52030	47931
5205	52038	47920
5206	52048	47909
5207	52057	47899
5208	52068	47890
5209	52077	47879
5210	52086	47868
5211	52095	47857
5212	52104	47846
5213	52113	47835
5214	52122	47824
5215	52132	47814
5216	52141	47803
5217	52149	47791
5218	52158	47781
5219	52168	47770
5220	52176	47759
5221	52185	47748
5222	52195	47738
5223	52205	47728
5224	52214	47717
5225	52223	47707
5226	52232	47695
5227	52242	47685
5228	52251	47674
5229	52259	47663
5230	52267	47651
5231	52276	47640
5232	52284	47628
5233	52293	47617
5234	52303	47607
5235	52311	47595
5236	52325	47589
5237	52334	47578
5238	52344	47568
5239	52353	47557
5240	52362	47547
5241	52372	47536
5242	52382	47527
5243	52391	47516
5244	52400	47504
5245	52410	47495
5246	52419	47484
5247	52427	47472
5248	52437	47462
5249	52446	47451
5250	52453	47439
5251	52463	47428
5252	52471	47417
5253	52481	47407
5254	52490	47396
5255	52500	47385
5256	52508	47374
5257	52517	47363
5258	52526	47352
5259	52537	47343
5260	52546	47332
5261	52554	47321
5262	52564	47310
5263	52573	47299
5264	52581	47288
5265	52590	47277
5266	52605	47272
5267	52617	47263
5268	52631	47257
5269	52640	47246
5270	52648	47235
5271	52660	47226
5272	52669	47216
5273	52681	47207
5274	52689	47196
5275	52698	47184
5276	52706	47173
5277	52714	47161
5278	52724	47151
5279	52733	47140
5280	52743	47130
5281	52752	47119
5282	52760	47107
5283	52769	47097
5284	52781	47088
5285	52791	47078
5286	52800	47068
5287	52809	47057
5288	52819	47047
5289	52827	47035
5290	52835	47023
5291	52843	47011
5292	52853	47001
5293	52862	46990
5294	52872	46980
5295	52880	46969
5296	52891	46960
5297	52900	46949
5298	52909	46938
5299	52918	46927
5300	52927	46917
5301	52936	46906
5302	52947	46897
5303	52958	46887
5304	52967	46876
5305	52976	46866
5306	52986	46855
5307	52998	46847
5308	53011	46840
5309	53020	46829
5310	53029	46818
5311	53038	46807
5312	53047	46797
5313	53056	46786
5314	53065	46775
5315	53073	46763
5316	53084	46754
5317	53093	46743
5318	53102	46733
5319	53112	46723
5320	53122	46712
5321	53133	46703
5322	53143	46693
5323	53151	46682
5324	53161	46672
5325	53169	46660
5326	53178	46649
5327	53188	46639
5328	53197	46628
5329	53206	46617
5330	53214	46606
5331	53224	46596
5332	53236	46587
5333	53247	46579
5334	53260	46571
5335	53270	46561
5336	53280	46551
5337	53290	46542
5338	53301	46533
5339	53312	46523
5340	53321	46513
5341	53330	46502
5342	53338	46490
5343	53348	46480
5344	53357	46469
5345	53366	46458
5346	53374	46447
5347	53383	46435
5348	53392	46425
5349	53401	46414
5350	53410	46403
5351	53420	46393
5352	53430	46383
5353	53440	46373
5354	53449	46363
5355	53459	46352
5356	53467	46340
5357	53477	46330
5358	53486	46320
5359	53496	46310
5360	53505	46299
5361	53517	46291
5362	53528	46282
5363	53538	46272
5364	53546	46260
5365	53555	46249
5366	53566	46240
5367	53576	46230
5368	53589	46222
5369	53600	46214
5370	53609	46203
5371	53617	46191
5372	53628	46182
5373	53636	46171
5374	53646	46160
5375	53654	46149
5376	53667	46141
5377	53676	46130
5378	53687	46122
5379	53698	46112
5380	53710	46104
5381	53719	46094
5382	53728	46082
5383	53738	46072
5384	53753	46066
5385	53765	46058
5386	53774	46048
5387	53787	46040
5388	53796	46030
5389	53808	46021
5390	53818	46011
5391	53830	46003
5392	53841	45994
5393	53851	45984
5394	53862	45975
5395	53871	45964
5396	53886	45958
5397	53894	45947
5398	53904	45937
5399	53915	45927
5400	53923	45916
5401	53932	45905
5402	53941	45894
5403	53951	45884
5404	53960	45873
5405	53968	45862
5406	53980	45853
5407	53995	45848
5408	54006	45839
5409	54016	45828
5410	54026	45819
5411	54037	45809
5412	54047	45799
5413	54057	45789
5414	54066	45779
5415	54076	45768
5416	54085	45758
5417	54095	45748
5418	54104	45737
5419	54113	45726
5420	54123	45717
5421	54133	45707
5422	54143	45696
5423	54151	45685
5424	54162	45675
5425	54175	45669
5426	54184	45657
5427	54194	45647
5428	54203	45637
5429	54213	45626
5430	54222	45616
5431	54231	45605
5432	54241	45595
5433	54249	45584
5434	54259	45573
5435	54268	45562
5436	54294	45566
5437	54305	45557
5438	54314	45546
5439	54323	45535
5440	54332	45524
5441	54342	45514
5442	54351	45504
5443	54360	45493
5444	54369	45482
5445	54378	45471
5446	54387	45461
5447	54396	45450
5448	54405	45439
5449	54415	45429
5450	54423	45417
5451	54431	45406
5452	54440	45395
5453	54475	45406
5454	54496	45405
5455	54506	45395
5456	54514	45384
5457	54523	45373
5458	54532	45361
5459	54540	45350
5460	54549	45339
5461	54558	45329
5462	54575	45324
5463	54587	45316
5464	54597	45306
5465	54605	45295
5466	54614	45283
5467	54622	45272
5468	54632	45262
5469	54641	45251
5470	54650	45240
5471	54658	45229
5472	54669	45219
5473	54679	45209
5474	54688	45198
5475	54696	45187
5476	54706	45177
5477	54714	45165
5478	54723	45155
5479	54731	45143
5480	54739	45132
5481	54748	45121
5482	54759	45111
5483	54766	45099
5484	54779	45092
5485	54789	45081
5486	54797	45070
5487	54807	45060
5488	54816	45049
5489	54825	45038
5490	54835	45028
5491	54844	45017
5492	54852	45006
5493	54861	44995
5494	54870	44984
5495	54878	44973
5496	54887	44962
5497	54895	44950
5498	54903	44939
5499	54926	44939
5500	54937	44930
5501	54950	44923
5502	54959	44912
5503	54980	44911
5504	54990	44901
5505	54998	44889
5506	55006	44878
5507	55015	44867
5508	55025	44857
5509	55034	44846
5510	55045	44837
5511	55053	44825
5512	55062	44815
5513	55072	44804
5514	55085	44797
5515	55094	44786
5516	55103	44775
5517	55112	44765
5518	55121	44753
5519	55133	44745
5520	55143	44735
5521	55152	44725
5522	55161	44714
5523	55169	44703
5524	55179	44692
5525	55188	44681
5526	55198	44672
5527	55206	44660
5528	55216	44650
5529	55225	44639
5530	55234	44628
5531	55243	44618
5532	55253	44608
5533	55263	44598
5534	55273	44588
5535	55284	44578
5536	55293	44568
5537	55304	44558
5538	55313	44548
5539	55321	44536
5540	55335	44529
5541	55344	44519
5542	55353	44508
5543	55362	44497
5544	55369	44485
5545	55380	44476
5546	55388	44464
5547	55400	44456
5548	55409	44445
5549	55419	44435
5550	55432	44427
5551	55440	44416
5552	55448	44405
5553	55458	44395
5554	55467	44384
5555	55476	44373
5556	55485	44362
5557	55495	44352
5558	55504	44341
5559	55514	44332
5560	55527	44323
5561	55536	44313
5562	55546	44303
5563	55566	44301
5564	55577	44292
5565	55589	44284
5566	55599	44273
5567	55610	44264
5568	55620	44254
5569	55630	44244
5570	55641	44235
5571	55651	44225
5572	55660	44215
5573	55671	44205
5574	55681	44195
5575	55691	44185
5576	55708	44180
5577	55718	44171
5578	55730	44162
5579	55741	44153
5580	55751	44143
5581	55759	44132
5582	55768	44121
5583	55778	44111
5584	55789	44101
5585	55798	44091
5586	55808	44081
5587	55818	44071
5588	55828	44061
5589	55837	44050
5590	55846	44039
5591	55855	44029
5592	55864	44018
5593	55874	44008
5594	55883	43997
5595	55892	43987
5596	55902	43976
5597	55912	43966
5598	55922	43956
5599	55932	43946
5600	55942	43937
5601	55961	43934
5602	55970	43923
5603	55982	43914
5604	55992	43905
5605	56001	43894
5606	56010	43883
5607	56018	43872
5608	56031	43863
5609	56045	43857
5610	56054	43846
5611	56064	43836
5612	56073	43825
5613	56082	43814
5614	56094	43806
5615	56103	43795
5616	56111	43784
5617	56122	43775
5618	56131	43764
5619	56141	43754
5620	56151	43744
5621	56161	43734
5622	56170	43723
5623	56182	43715
5624	56193	43706
5625	56203	43695
5626	56213	43686
5627	56224	43676
5628	56233	43666
5629	56243	43656
5630	56253	43646
5631	56263	43636
5632	56272	43625
5633	56281	43614
5634	56293	43606
5635	56307	43598
5636	56316	43588
5637	56325	43578
5638	56337	43569
5639	56347	43559
5640	56357	43549
5641	56367	43539
5642	56376	43528
5643	56385	43518
5644	56395	43507
5645	56404	43496
5646	56413	43486
5647	56422	43475
5648	56431	43465
5649	56441	43455
5650	56450	43444
5651	56459	43433
5652	56468	43423
5653	56478	43412
5654	56490	43404
5655	56499	43393
5656	56510	43384
5657	56522	43375
5658	56531	43365
5659	56543	43356
5660	56558	43350
5661	56566	43339
5662	56575	43327
5663	56584	43317
5664	56594	43307
5665	56602	43296
5666	56612	43285
5667	56622	43275
5668	56630	43264
5669	56641	43254
5670	56651	43245
5671	56660	43234
5672	56670	43224
5673	56679	43213
5674	56689	43204
5675	56698	43193
5676	56708	43183
5677	56718	43172
5678	56729	43163
5679	56738	43153
5680	56748	43143
5681	56758	43132
5682	56767	43122
5683	56776	43111
5684	56787	43102
5685	56797	43092
5686	56807	43082
5687	56816	43071
5688	56825	43061
5689	56834	43050
5690	56844	43040
5691	56853	43029
5692	56861	43018
5693	56870	43007
5694	56879	42996
5695	56886	42984
5696	56895	42973
5697	56907	42964
5698	56918	42955
5699	56927	42944
5700	56937	42935
5701	56949	42926
5702	56958	42916
5703	56968	42905
5704	56977	42895
5705	56987	42885
5706	56997	42875
5707	57006	42864
5708	57016	42854
5709	57025	42844
5710	57035	42834
5711	57044	42823
5712	57056	42814
5713	57065	42804
5714	57074	42793
5715	57083	42782
5716	57092	42771
5717	57103	42762
5718	57111	42751
5719	57120	42740
5720	57130	42730
5721	57142	42721
5722	57152	42712
5723	57161	42701
5724	57169	42690
5725	57179	42680
5726	57189	42669
5727	57197	42658
5728	57206	42648
5729	57217	42638
5730	57226	42627
5731	57236	42617
5732	57244	42606
5733	57254	42596
5734	57266	42587
5735	57275	42576
5736	57284	42566
5737	57296	42558
5738	57305	42547
5739	57316	42537
5740	57329	42529
5741	57339	42520
5742	57350	42510
5743	57361	42501
5744	57370	42491
5745	57380	42481
5746	57390	42470
5747	57399	42460
5748	57408	42449
5749	57417	42439
5750	57431	42431
5751	57440	42421
5752	57450	42411
5753	57459	42400
5754	57470	42391
5755	57482	42382
5756	57492	42372
5757	57508	42367
5758	57520	42358
5759	57540	42356
5760	57551	42346
5761	57563	42338
5762	57572	42327
5763	57582	42317
5764	57592	42307
5765	57605	42300
5766	57616	42290
5767	57632	42285
5768	57642	42275
5769	57653	42265
5770	57664	42256
5771	57674	42246
5772	57682	42235
5773	57692	42225
5774	57700	42213
5775	57709	42202
5776	57720	42193
5777	57728	42182
5778	57736	42170
5779	57744	42159
5780	57755	42150
5781	57763	42139
5782	57772	42128
5783	57780	42116
5784	57788	42105
5785	57797	42094
5786	57807	42084
5787	57816	42073
5788	57825	42063
5789	57834	42052
5790	57842	42040
5791	57850	42029
5792	57860	42019
5793	57870	42009
5794	57879	41998
5795	57890	41989
5796	57900	41979
5797	57911	41970
5798	57922	41961
5799	57934	41952
5800	57947	41944
5801	57956	41933
5802	57975	41930
5803	57986	41921
5804	57995	41910
5805	58003	41898
5806	58011	41887
5807	58020	41876
5808	58028	41865
5809	58037	41854
5810	58044	41843
5811	58054	41833
5812	58063	41822
5813	58072	41811
5814	58081	41800
5815	58090	41789
5816	58098	41778
5817	58108	41768
5818	58117	41757
5819	58127	41747
5820	58138	41738
5821	58149	41729
5822	58158	41718
5823	58168	41708
5824	58176	41697
5825	58185	41686
5826	58196	41677
5827	58205	41666
5828	58216	41657
5829	58225	41647
5830	58236	41637
5831	58250	41630
5832	58259	41619
5833	58269	41609
5834	58279	41599
5835	58290	41590
5836	58301	41580
5837	58311	41571
5838	58320	41560
5839	58329	41549
5840	58340	41540
5841	58349	41529
5842	58358	41518
5843	58367	41508
5844	58379	41499
5845	58389	41489
5846	58399	41479
5847	58407	41468
5848	58416	41458
5849	58427	41448
5850	58435	41437
5851	58444	41426
5852	58454	41416
5853	58463	41405
5854	58473	41396
5855	58483	41385
5856	58492	41375
5857	58501	41364
5858	58512	41355
5859	58527	41348
5860	58536	41338
5861	58547	41328
5862	58558	41319
5863	58570	41311
5864	58579	41300
5865	58588	41289
5866	58599	41280
5867	58607	41269
5868	58616	41258
5869	58625	41247
5870	58632	41235
5871	58640	41224
5872	58648	41212
5873	58657	41202
5874	58666	41191
5875	58673	41179
5876	58682	41168
5877	58691	41157
5878	58699	41146
5879	58708	41135
5880	58716	41124
5881	58725	41113
5882	58733	41102
5883	58741	41091
5884	58751	41081
5885	58760	41070
5886	58769	41059
5887	58779	41049
5888	58788	41038
5889	58796	41027
5890	58805	41016
5891	58813	41005
5892	58824	40996
5893	58833	40985
5894	58841	40974
5895	58849	40963
5896	58858	40952
5897	58867	40941
5898	58880	40933
5899	58888	40922
5900	58897	40911
5901	58919	40910
5902	58928	40899
5903	58936	40888
5904	58944	40877
5905	58952	40865
5906	58961	40854
5907	58969	40843
5908	58978	40832
5909	58987	40821
5910	58995	40811
5911	59004	40800
5912	59013	40789
5913	59023	40779
5914	59033	40769
5915	59042	40758
5916	59052	40748
5917	59061	40738
5918	59069	40727
5919	59079	40716
5920	59087	40705
5921	59096	40694
5922	59104	40683
5923	59112	40672
5924	59123	40663
5925	59132	40652
5926	59140	40641
5927	59149	40630
5928	59159	40620
5929	59169	40610
5930	59178	40599
5931	59186	40588
5932	59200	40581
5933	59209	40570
5934	59219	40560
5935	59228	40550
5936	59237	40539
5937	59246	40528
5938	59256	40519
5939	59264	40507
5940	59274	40497
5941	59284	40487
5942	59294	40477
5943	59302	40466
5944	59312	40456
5945	59321	40445
5946	59330	40435
5947	59339	40424
5948	59349	40413
5949	59358	40403
5950	59367	40392
5951	59375	40381
5952	59385	40372
5953	59395	40361
5954	59404	40351
5955	59413	40340
5956	59422	40329
5957	59431	40319
5958	59440	40308
5959	59450	40298
5960	59461	40289
5961	59469	40278
5962	59478	40267
5963	59487	40257
5964	59502	40249
5965	59517	40243
5966	59526	40232
5967	59535	40222
5968	59545	40212
5969	59555	40202
5970	59564	40191
5971	59576	40183
5972	59585	40172
5973	59594	40161
5974	59602	40150
5975	59612	40140
5976	59620	40129
5977	59628	40118
5978	59637	40107
5979	59645	40096
5980	59654	40085
5981	59664	40075
5982	59674	40065
5983	59683	40054
5984	59692	40044
5985	59702	40034
5986	59710	40023
5987	59722	40014
5988	59731	40003
5989	59741	39993
5990	59749	39982
5991	59758	39971
5992	59768	39961
5993	59776	39951
5994	59787	39941
5995	59795	39930
5996	59804	39919
5997	59813	39908
5998	59826	39900
5999	59835	39890
6000	59843	39878
6001	59853	39868
6002	59862	39858
6003	59872	39848
6004	59881	39837
6005	59892	39828
6006	59901	39817
6007	59909	39806
6008	59918	39795
6009	59927	39785
6010	59935	39774
6011	59944	39763
6012	59953	39752
6013	59967	39745
6014	59977	39735
6015	59986	39725
6016	59996	39715
6017	60006	39705
6018	60017	39695
6019	60026	39685
6020	60035	39674
6021	60045	39664
6022	60054	39654
6023	60064	39643
6024	60073	39633
6025	60084	39624
6026	60098	39617
6027	60111	39608
6028	60121	39599
6029	60130	39588
6030	60145	39581
6031	60154	39571
6032	60167	39563
6033	60178	39553
6034	60186	39542
6035	60195	39531
6036	60204	39521
6037	60213	39510
6038	60223	39500
6039	60232	39490
6040	60242	39480
6041	60252	39470
6042	60262	39460
6043	60272	39450
6044	60285	39442
6045	60293	39431
6046	60303	39421
6047	60312	39410
6048	60322	39400
6049	60333	39391
6050	60343	39381
6051	60351	39370
6052	60365	39362
6053	60374	39352
6054	60384	39342
6055	60394	39332
6056	60403	39321
6057	60412	39310
6058	60424	39302
6059	60445	39299
6060	60455	39289
6061	60464	39279
6062	60474	39269
6063	60494	39265
6064	60504	39255
6065	60513	39245
6066	60522	39234
6067	60531	39224
6068	60542	39214
6069	60550	39203
6070	60562	39194
6071	60580	39189
6072	60590	39179
6073	60599	39169
6074	60609	39159
6075	60618	39148
6076	60626	39137
6077	60636	39127
6078	60647	39117
6079	60657	39107
6080	60668	39098
6081	60677	39088
6082	60686	39077
6083	60695	39066
6084	60705	39056
6085	60715	39046
6086	60725	39036
6087	60737	39028
6088	60747	39018
6089	60758	39008
6090	60765	38997
6091	60775	38987
6092	60784	38976
6093	60793	38966
6094	60802	38955
6095	60810	38944
6096	60818	38932
6097	60826	38921
6098	60834	38910
6099	60843	38899
6100	60851	38888
6101	60862	38879
6102	60870	38868
6103	60879	38857
6104	60889	38847
6105	60898	38836
6106	60907	38826
6107	60916	38815
6108	60925	38805
6109	60935	38795
6110	60942	38783
6111	60951	38772
6112	60960	38761
6113	60968	38751
6114	60977	38740
6115	60988	38730
6116	60997	38720
6117	61006	38709
6118	61015	38699
6119	61024	38688
6120	61032	38677
6121	61042	38667
6122	61058	38661
6123	61071	38653
6124	61086	38646
6125	61097	38637
6126	61105	38626
6127	61113	38615
6128	61122	38604
6129	61130	38592
6130	61139	38582
6131	61147	38570
6132	61156	38560
6133	61164	38549
6134	61173	38538
6135	61182	38527
6136	61190	38517
6137	61199	38506
6138	61209	38496
6139	61220	38487
6140	61229	38476
6141	61238	38466
6142	61248	38456
6143	61260	38447
6144	61268	38436
6145	61277	38425
6146	61286	38414
6147	61296	38404
6148	61304	38393
6149	61313	38383
6150	61322	38372
6151	61330	38361
6152	61339	38350
6153	61348	38340
6154	61362	38332
6155	61371	38322
6156	61381	38312
6157	61390	38301
6158	61401	38292
6159	61412	38283
6160	61421	38272
6161	61430	38261
6162	61442	38253
6163	61450	38241
6164	61459	38231
6165	61480	38228
6166	61489	38217
6167	61500	38208
6168	61509	38197
6169	61518	38187
6170	61527	38176
6171	61536	38166
6172	61545	38155
6173	61554	38144
6174	61564	38134
6175	61572	38123
6176	61581	38113
6177	61589	38102
6178	61600	38093
6179	61609	38082
6180	61617	38071
6181	61627	38061
6182	61638	38051
6183	61647	38040
6184	61660	38033
6185	61669	38022
6186	61678	38012
6187	61687	38001
6188	61695	37990
6189	61705	37980
6190	61713	37969
6191	61722	37958
6192	61731	37947
6193	61740	37937
6194	61750	37927
6195	61759	37916
6196	61767	37905
6197	61775	37894
6198	61784	37883
6199	61793	37873
6200	61802	37862
6201	61811	37852
6202	61821	37842
6203	61835	37835
6204	61847	37826
6205	61858	37816
6206	61868	37807
6207	61880	37797
6208	61890	37788
6209	61903	37780
6210	61913	37769
6211	61924	37760
6212	61933	37750
6213	61942	37739
6214	61952	37729
6215	61961	37719
6216	61969	37708
6217	61979	37698
6218	61987	37687
6219	61995	37675
6220	62015	37671
6221	62024	37661
6222	62033	37650
6223	62043	37640
6224	62052	37630
6225	62062	37620
6226	62070	37608
6227	62079	37598
6228	62088	37588
6229	62098	37577
6230	62106	37566
6231	62115	37556
6232	62124	37545
6233	62134	37535
6234	62144	37526
6235	62154	37515
6236	62163	37505
6237	62171	37494
6238	62180	37483
6239	62189	37473
6240	62203	37465
6241	62212	37454
6242	62221	37444
6243	62229	37433
6244	62241	37424
6245	62252	37415
6246	62261	37404
6247	62269	37393
6248	62279	37383
6249	62288	37373
6250	62298	37363
6251	62308	37353
6252	62316	37342
6253	62326	37331
6254	62335	37321
6255	62344	37311
6256	62354	37301
6257	62365	37291
6258	62376	37282
6259	62386	37272
6260	62404	37267
6261	62415	37257
6262	62424	37247
6263	62434	37237
6264	62443	37226
6265	62453	37217
6266	62462	37206
6267	62471	37196
6268	62481	37185
6269	62492	37176
6270	62501	37165
6271	62515	37158
6272	62523	37147
6273	62533	37137
6274	62542	37127
6275	62552	37116
6276	62562	37106
6277	62571	37096
6278	62580	37085
6279	62589	37075
6280	62598	37064
6281	62607	37054
6282	62615	37043
6283	62624	37032
6284	62634	37022
6285	62644	37012
6286	62655	37003
6287	62663	36992
6288	62673	36982
6289	62681	36971
6290	62691	36961
6291	62700	36950
6292	62709	36939
6293	62716	36928
6294	62724	36917
6295	62735	36907
6296	62745	36897
6297	62753	36886
6298	62763	36876
6299	62772	36866
6300	62782	36856
6301	62791	36846
6302	62802	36836
6303	62816	36829
6304	62825	36818
6305	62835	36808
6306	62845	36798
6307	62854	36787
6308	62862	36777
6309	62872	36767
6310	62881	36756
6311	62889	36745
6312	62898	36734
6313	62907	36724
6314	62915	36713
6315	62924	36702
6316	62932	36691
6317	62942	36681
6318	62950	36670
6319	62960	36660
6320	62968	36649
6321	62977	36639
6322	62990	36630
6323	63005	36623
6324	63013	36612
6325	63023	36602
6326	63031	36591
6327	63039	36580
6328	63048	36570
